Ohno1	Ohno2	Symbol1	Symbol2
ATP1B3	ATP1B4	ATP1B3	ATP1B4
STMN2	STMN4	STMN2	STMN4
MORC2	MORC1	MORC2	MORC1
SLC2A1	LOC110085523	SLC2A1	LOC110085523
SLC12A2	SLC12A3	SLC12A2	SLC12A3
STMN1	STMN4	STMN1	STMN4
LOC110091312	SLC27A3	LOC110091312	SLC27A3
LOC110087527	LOC110081722	LOC110087527	LOC110081722
PGAM1	PGAM2	PGAM1	PGAM2
ARHGAP30	ARHGAP32	ARHGAP30	ARHGAP32
LOC110088427	LOC110079284	LOC110088427	LOC110079284
LOC110070390	LOC110069964	LOC110070390	LOC110069964
MEGF10	MEGF11	MEGF10	MEGF11
HMX2	HMX1	HMX2	HMX1
SH3BGRL	SH3BGRL3	SH3BGRL	SH3BGRL3
CADM3	CADM4	CADM3	CADM4
STEAP3	STEAP2	STEAP3	STEAP2
ITGAV	ITGA5	ITGAV	ITGA5
POSTN	TGFBI	POSTN	TGFBI
COLEC11	COLEC10	COLEC11	COLEC10
SSTR2	OPRK1	SSTR2	OPRK1
MOGAT2	MOGAT1	MOGAT2	MOGAT1
PBX3	PBX1	PBX3	PBX1
ENPP3	ENPP2	ENPP3	ENPP2
CADM2	CADM4	CADM2	CADM4
LOC110070381	NIPAL1	LOC110070381	NIPAL1
AGBL2	AGBL3	AGBL2	AGBL3
PPARA	PPARG	PPARA	PPARG
LOC110071664	LOC110084975	LOC110071664	LOC110084975
TFAP2C	TFAP2B	TFAP2C	TFAP2B
SLC5A11	SLC5A10	SLC5A11	SLC5A10
CSNK2A2	CSNK2A1	CSNK2A2	CSNK2A1
PPP2R5C	PPP2R5E	PPP2R5C	PPP2R5E
AQP3	AQP9	AQP3	AQP9
PURG	PURA	PURG	PURA
EIF1B	EIF1	EIF1B	EIF1
CTSL	CTSS	CTSL	CTSS
LOC110084975	LOC110091064	LOC110084975	LOC110091064
DIO2	DIO1	DIO2	DIO1
TNFRSF11A	LOC110070508	TNFRSF11A	LOC110070508
DGAT2	MOGAT1	DGAT2	MOGAT1
LOC110070508	TNFRSF11A	LOC110070508	TNFRSF11A
RTN3	LOC110070441	RTN3	LOC110070441
GRIA3	GRIA2	GRIA3	GRIA2
AKR1D1	LOC110088827	AKR1D1	LOC110088827
LOC110071053	LOC110071664	LOC110071053	LOC110071664
LOC110075835	SUMO2	LOC110075835	SUMO2
LOC110070804	LOC110071746	LOC110070804	LOC110071746
IRF6	IRF5	IRF6	IRF5
EPHB3	EPHA3	EPHB3	EPHA3
SH3BP5L	SH3BP5	SH3BP5L	SH3BP5
WSCD2	WSCD1	WSCD2	WSCD1
RPRD1B	RPRD1A	RPRD1B	RPRD1A
GRIA4	GRIA3	GRIA4	GRIA3
ADGRL3	ADGRL2	ADGRL3	ADGRL2
ITM2C	ITM2B	ITM2C	ITM2B
CALU	RCN1	CALU	RCN1
WDFY4	WDFY3	WDFY4	WDFY3
AFAP1L1	AFAP1	AFAP1L1	AFAP1
TNFRSF4	CD40	TNFRSF4	CD40
LOC110071208	LOC110078305	LOC110071208	LOC110078305
ACO1	IREB2	ACO1	IREB2
IRX2	IRX5	IRX2	IRX5
ZEB1	ZEB2	ZEB1	ZEB2
OPRM1	OPRL1	OPRM1	OPRL1
RASAL2	DAB2IP	RASAL2	DAB2IP
LOC110070383	LOC110091615	LOC110070383	LOC110091615
LOC110090519	FAM189B	LOC110090519	FAM189B
LOC110070071	LOC110090186	LOC110070071	LOC110090186
ATP8B1	ATP8B2	ATP8B1	ATP8B2
SGCG	SGCD	SGCG	SGCD
RBFOX1	RBFOX2	RBFOX1	RBFOX2
LOC110071664	LOC110085659	LOC110071664	LOC110085659
ATP1B4	ATP1B2	ATP1B4	ATP1B2
ROBO2	ROBO3	ROBO2	ROBO3
FABP3	LOC110075877	FABP3	LOC110075877
PXN	TGFB1I1	PXN	TGFB1I1
MAL2	MAL	MAL2	MAL
KCNA2	LOC110079129	KCNA2	LOC110079129
PLPP3	PLPP1	PLPP3	PLPP1
CADM4	CADM1	CADM4	CADM1
LOC110071550	CD207	LOC110071550	CD207
PPP2R5E	PPP2R5C	PPP2R5E	PPP2R5C
ITGB2	ITGB1	ITGB2	ITGB1
KCTD3	SHKBP1	KCTD3	SHKBP1
LOC110090854	LOC110089833	LOC110090854	LOC110089833
GCGR	GLP1R	GCGR	GLP1R
FABP3	LOC110075876	FABP3	LOC110075876
LOC110088401	EDNRB	LOC110088401	EDNRB
MMP14	MMP16	MMP14	MMP16
P2RX7	P2RX5	P2RX7	P2RX5
ZNF385B	ZNF385D	ZNF385B	ZNF385D
KCTD21	KCTD11	KCTD21	KCTD11
HCK	LOC110091211	HCK	LOC110091211
AMPD3	AMPD1	AMPD3	AMPD1
EPHA3	EPHB2	EPHA3	EPHB2
POU3F3	LOC110070984	POU3F3	LOC110070984
NTRK3	NTRK2	NTRK3	NTRK2
LOC110071052	LOC110084975	LOC110071052	LOC110084975
BCL3	NFKBIE	BCL3	NFKBIE
LOC110090489	ADRA1D	LOC110090489	ADRA1D
CRYGN	CRYBA4	CRYGN	CRYBA4
SATB2	SATB1	SATB2	SATB1
LOC110075876	FABP3	LOC110075876	FABP3
AFF1	AFF2	AFF1	AFF2
FYN	SRC	FYN	SRC
CALN1	CABP7	CALN1	CABP7
LOC110070995	LOC110070894	LOC110070995	LOC110070894
LOC110078282	LOC110071208	LOC110078282	LOC110071208
COL1A1	COL3A1	COL1A1	COL3A1
LOC110085659	LOC110088674	LOC110085659	LOC110088674
PRSS56	LOC110079299	PRSS56	LOC110079299
REM2	REM1	REM2	REM1
LOC110071664	LOC110091073	LOC110071664	LOC110091073
LOC110089038	LTBP2	LOC110089038	LTBP2
LOC110071395	LOC110070894	LOC110071395	LOC110070894
LOC110070136	CA4	LOC110070136	CA4
LOC110091073	LOC110071664	LOC110091073	LOC110071664
LOC110070390	LOC110091176	LOC110070390	LOC110091176
SULT1C4	LOC110070931	SULT1C4	LOC110070931
LOC110070683	LOC110089762	LOC110070683	LOC110089762
SULT2B1	LOC110070931	SULT2B1	LOC110070931
ACTL9	ACTB	ACTL9	ACTB
LOC110084975	LOC110078341	LOC110084975	LOC110078341
SLC7A9	LOC110074256	SLC7A9	LOC110074256
SSTR2	NPBWR1	SSTR2	NPBWR1
TGM2	TGM1	TGM2	TGM1
LOC110079299	PRSS56	LOC110079299	PRSS56
LOC110070729	LOC110070931	LOC110070729	LOC110070931
AKR1D1	LOC110070400	AKR1D1	LOC110070400
TSPAN2	CD81	TSPAN2	CD81
LOC110086400	LOC110070931	LOC110086400	LOC110070931
LOC110076314	SULT1C4	LOC110076314	SULT1C4
ASGR1	LOC110077954	ASGR1	LOC110077954
TGM2	LOC110086219	TGM2	LOC110086219
LOC110088368	LOC110091201	LOC110088368	LOC110091201
LOC110088674	LOC110091528	LOC110088674	LOC110091528
LOC110071664	LOC110078341	LOC110071664	LOC110078341
LOC110088674	LOC110085659	LOC110088674	LOC110085659
LOC110088674	LOC110071052	LOC110088674	LOC110071052
LOC110091057	LOC110084664	LOC110091057	LOC110084664
SLC6A8	LOC110091322	SLC6A8	LOC110091322
EPHA4	EPHA8	EPHA4	EPHA8
LOC110071747	CD207	LOC110071747	CD207
LOC110086766	LOC110071371	LOC110086766	LOC110071371
LOC110071208	LOC110078282	LOC110071208	LOC110078282
ZNF704	ZNF395	ZNF704	ZNF395
LOC110091201	SULT2B1	LOC110091201	SULT2B1
LOC110070947	LOC110087663	LOC110070947	LOC110087663
LOC110071413	LOC110070383	LOC110071413	LOC110070383
LOC110071052	LOC110088674	LOC110071052	LOC110088674
LOC110088674	LOC110071664	LOC110088674	LOC110071664
SLC25A47	SLC25A45	SLC25A47	SLC25A45
LOC110083393	TUBAL3	LOC110083393	TUBAL3
LOC110082384	LOC110077954	LOC110082384	LOC110077954
LOC110071371	LOC110086766	LOC110071371	LOC110086766
VIPR1	SCTR	VIPR1	SCTR
LOC110087326	DNAH12	LOC110087326	DNAH12
SLITRK2	SLITRK5	SLITRK2	SLITRK5
LOC110070894	LOC110070995	LOC110070894	LOC110070995
SPINT4	SPINT2	SPINT4	SPINT2
LOC110070400	LOC110088827	LOC110070400	LOC110088827
LOC110089762	LOC110070683	LOC110089762	LOC110070683
HS3ST1	LOC110075060	HS3ST1	LOC110075060
HTR1B	HTR1D	HTR1B	HTR1D
HMX3	HMX1	HMX3	HMX1
LOC110087663	LOC110070947	LOC110087663	LOC110070947
LOC110071747	LOC110070804	LOC110071747	LOC110070804
LOC110071664	LOC110088674	LOC110071664	LOC110088674
GHSR	NTSR1	GHSR	NTSR1
EPHA8	EPHB3	EPHA8	EPHB3
LOC110091064	LOC110088674	LOC110091064	LOC110088674
ADGRB1	ADGRB2	ADGRB1	ADGRB2
PAH	TPH1	PAH	TPH1
MOXD1	LOC110070532	MOXD1	LOC110070532
DNAH12	LOC110087326	DNAH12	LOC110087326
LOC110088903	EPHA8	LOC110088903	EPHA8
LOC110078341	LOC110088674	LOC110078341	LOC110088674
LOC110078341	LOC110084975	LOC110078341	LOC110084975
GHSR	NMUR1	GHSR	NMUR1
LOC110070020	KRT8	LOC110070020	KRT8
PLD3	PLD4	PLD3	PLD4
FXR1	FMR1	FXR1	FMR1
LOC110091556	CADPS2	LOC110091556	CADPS2
LOC110080686	STAG2	LOC110080686	STAG2
LOC110070311	MAT1A	LOC110070311	MAT1A
LOC110082127	PCDH10	LOC110082127	PCDH10
TWIST2	LOC110071753	TWIST2	LOC110071753
LOC110080623	LOC110070651	LOC110080623	LOC110070651
NRK	TNIK	NRK	TNIK
LOC110072305	SLC26A1	LOC110072305	SLC26A1
LOC110077598	PROM1	LOC110077598	PROM1
COL18A1	LOC110085567	COL18A1	LOC110085567
CACNA1I	LOC110070366	CACNA1I	LOC110070366
TMEM121	LOC110080728	TMEM121	LOC110080728
LOC110084018	TBC1D24	LOC110084018	TBC1D24
IQGAP3	IQGAP2	IQGAP3	IQGAP2
LOC110074258	LOC110076563	LOC110074258	LOC110076563
SLC13A4	SLC13A1	SLC13A4	SLC13A1
LOC110082801	FAM49B	LOC110082801	FAM49B
GLB1	GLB1L	GLB1	GLB1L
HTR7	LOC110090918	HTR7	LOC110090918
PLIN2	LOC110088828	PLIN2	LOC110088828
LOC110091322	LOC110079923	LOC110091322	LOC110079923
LOC110091322	SLC6A6	LOC110091322	SLC6A6
BRINP3	BRINP2	BRINP3	BRINP2
LOC110089566	SLC12A3	LOC110089566	SLC12A3
LOC110070480	GCGR	LOC110070480	GCGR
LOC110089479	EBF3	LOC110089479	EBF3
GPR119	SELENOT	GPR119	SELENOT
LOC110081633	RGS8	LOC110081633	RGS8
ADGRB2	LOC110091022	ADGRB2	LOC110091022
LOC110091022	ADGRB2	LOC110091022	ADGRB2
LOC110079923	SLC6A6	LOC110079923	SLC6A6
